Axial Position x, Normalized Nozzle Radius r
9.85,3.692015
9.86,3.693805
9.87,3.695594
9.88,3.697379
9.89,3.699162
9.90,3.700942
9.91,3.702720
9.92,3.704495
9.93,3.706267
9.94,3.708036
9.95,3.709803
9.96,3.711567
9.97,3.713329
9.98,3.715088
9.99,3.716844
10.00,3.718597
